,TimeStamp,SurvayType,PosterScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
126,8/21/2024 11:11:28,A2,45,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,No,4,4,NA,NA
127,8/21/2024 11:11:40,A2,40,4,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,3,3,ポスター選択時、拡大で見たいです。3の写真が何か分かりませんでした。,NA
128,8/21/2024 11:12:13,A2,65,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,4,3,ポスターの言い回しが回りくどいと思いました,NA
129,8/21/2024 11:12:27,A2,70,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,NA,NA
130,8/21/2024 11:12:57,A2,6,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,4,4,NA,NA
131,8/21/2024 11:12:58,A2,50,3,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,No,3,3,NA,NA
132,8/21/2024 11:13:14,A2,30,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,female,Yes,4,4,NA,NA
133,8/21/2024 11:13:19,A2,80,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,5,5,社会啓発になる。,分別を徹底する。
134,8/21/2024 11:13:44,A2,5,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,3,3,ない,ない
135,8/21/2024 11:14:05,A2,70,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,No,4,4,有価にすればゴミはへる,分別
136,8/21/2024 11:14:43,A2,8,4,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,other,female,Yes,2,4,や,に
137,8/21/2024 11:14:47,A2,80,1,2,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,No,5,5,参考になつた,無駄防止
138,8/21/2024 11:15:15,A2,30,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,NA,NA
139,8/21/2024 11:15:31,A2,5,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,4,3,NA,NA
140,8/21/2024 11:16:23,A2,70,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,3,NA,NA
141,8/21/2024 11:16:31,A2,80,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,あまりにもあからさまのような気がします,分かりにくいものもある。紙ごみでも、洗剤の容器は一般ゴミとか
142,8/21/2024 11:16:33,A2,5,4,3,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,female,No,4,3,NA,NA
143,8/21/2024 11:16:57,A2,30,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,3,言葉の並べ方、写真イラスト等で印象が大分変わってしまうものだなと思いました。,細かく分けられる物は全て分けて分別してます。
144,8/21/2024 11:17:11,A2,7,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,20dai,male,No,2,2,NA,NA
145,8/21/2024 11:17:49,A2,60,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,NA,NA
146,8/21/2024 11:18:41,A2,8,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,No,3,3,シンプルで分かりやすい,ごみをできるだけ出さない
147,8/21/2024 11:19:02,A2,6,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,3,3,NA,NA
148,8/21/2024 11:19:30,A2,90,1,3,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,No,4,4,NA,NA
149,8/21/2024 11:19:38,A2,63,1,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,2,2,NA,NA
150,8/21/2024 11:19:38,A2,5,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,female,No,4,4,NA,NA
151,8/21/2024 11:19:50,A2,65,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,4,4,NA,NA
152,8/21/2024 11:20:17,A2,3,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,2,3,NA,NA
153,8/21/2024 11:21:18,A2,70,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,抽象的な図画や、否定的言い回しを含むフレーズは人に訴えかけるポスターには合わないと感じた。,資源ゴミでも分かっていながら分別できていないモノがあると認識していた。これから分別方法を再学習して正しい分別を行いたい
154,8/21/2024 11:21:20,A2,90,2,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,male,Yes,3,3,NA,NA
155,8/21/2024 11:21:32,A2,94,1,3,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,No,4,4,NA,NA
156,8/21/2024 11:22:36,A2,4,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,5,4,NA,NA
157,8/21/2024 11:22:58,A2,7,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,誰でも分かりやすいボスターが必要だと思います,ゴミの分別を意識しています
158,8/21/2024 11:23:03,A2,4,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,5,NA,NA
159,8/21/2024 11:23:05,A2,100,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,5,5,いまさら？,NA
